"filename", "language", "MCMETA", "JSON", "mcfunction", "comment", "blank", "total"
"c:\Users\FlowUP\Documents\GitHub\Magic\datapacks\Magic_FR\data\lobby\function\class_selector\mage\pages\spell1\levels\display_current_level.mcfunction", "mcfunction", 0, 0, 3, 2, 1, 6
"c:\Users\FlowUP\Documents\GitHub\Magic\datapacks\Magic_FR\data\lobby\function\class_selector\mage\pages\spell1\levels\level1.mcfunction", "mcfunction", 0, 0, 2, 5, 4, 11
"c:\Users\FlowUP\Documents\GitHub\Magic\datapacks\Magic_FR\data\lobby\function\class_selector\mage\pages\spell1\levels\level2.mcfunction", "mcfunction", 0, 0, 2, 5, 4, 11
"c:\Users\FlowUP\Documents\GitHub\Magic\datapacks\Magic_FR\data\lobby\function\class_selector\mage\pages\spell1\levels\level3.mcfunction", "mcfunction", 0, 0, 2, 5, 5, 12
"c:\Users\FlowUP\Documents\GitHub\Magic\datapacks\Magic_FR\data\lobby\function\class_selector\mage\pages\spell1\main.mcfunction", "mcfunction", 0, 0, 15, 13, 8, 36
"c:\Users\FlowUP\Documents\GitHub\Magic\datapacks\Magic_FR\data\lobby\function\class_selector\mage\pages\spell2\decrease_level.mcfunction", "mcfunction", 0, 0, 3, 3, 2, 8
"c:\Users\FlowUP\Documents\GitHub\Magic\datapacks\Magic_FR\data\lobby\function\class_selector\mage\pages\spell2\increase_level.mcfunction", "mcfunction", 0, 0, 3, 3, 2, 8
"c:\Users\FlowUP\Documents\GitHub\Magic\datapacks\Magic_FR\data\lobby\function\class_selector\mage\pages\spell2\levels\display_current_level.mcfunction", "mcfunction", 0, 0, 3, 2, 1, 6
"c:\Users\FlowUP\Documents\GitHub\Magic\datapacks\Magic_FR\data\lobby\function\class_selector\mage\pages\spell2\levels\level1.mcfunction", "mcfunction", 0, 0, 2, 5, 4, 11
"c:\Users\FlowUP\Documents\GitHub\Magic\datapacks\Magic_FR\data\lobby\function\class_selector\mage\pages\spell2\levels\level2.mcfunction", "mcfunction", 0, 0, 2, 5, 6, 13
"c:\Users\FlowUP\Documents\GitHub\Magic\datapacks\Magic_FR\data\lobby\function\class_selector\mage\pages\spell2\levels\level3.mcfunction", "mcfunction", 0, 0, 2, 5, 5, 12
"c:\Users\FlowUP\Documents\GitHub\Magic\datapacks\Magic_FR\data\lobby\function\class_selector\mage\pages\spell2\main.mcfunction", "mcfunction", 0, 0, 15, 13, 8, 36
"c:\Users\FlowUP\Documents\GitHub\Magic\datapacks\Magic_FR\data\lobby\function\class_selector\mage\pages\spell3\decrease_level.mcfunction", "mcfunction", 0, 0, 3, 3, 2, 8
"c:\Users\FlowUP\Documents\GitHub\Magic\datapacks\Magic_FR\data\lobby\function\class_selector\mage\pages\spell3\increase_level.mcfunction", "mcfunction", 0, 0, 3, 3, 2, 8
"c:\Users\FlowUP\Documents\GitHub\Magic\datapacks\Magic_FR\data\lobby\function\class_selector\mage\pages\spell3\levels\display_current_level.mcfunction", "mcfunction", 0, 0, 1, 2, 1, 4
"c:\Users\FlowUP\Documents\GitHub\Magic\datapacks\Magic_FR\data\lobby\function\class_selector\mage\pages\spell3\levels\level1.mcfunction", "mcfunction", 0, 0, 1, 3, 2, 6
"c:\Users\FlowUP\Documents\GitHub\Magic\datapacks\Magic_FR\data\lobby\function\class_selector\mage\pages\spell3\main.mcfunction", "mcfunction", 0, 0, 14, 12, 8, 34
"c:\Users\FlowUP\Documents\GitHub\Magic\datapacks\Magic_FR\data\lobby\function\class_selector\mage\pages\weapon1\decrease_level.mcfunction", "mcfunction", 0, 0, 3, 3, 2, 8
"c:\Users\FlowUP\Documents\GitHub\Magic\datapacks\Magic_FR\data\lobby\function\class_selector\mage\pages\weapon1\increase_level.mcfunction", "mcfunction", 0, 0, 3, 3, 2, 8
"c:\Users\FlowUP\Documents\GitHub\Magic\datapacks\Magic_FR\data\lobby\function\class_selector\mage\pages\weapon1\levels\display_current_level.mcfunction", "mcfunction", 0, 0, 11, 2, 1, 14
"c:\Users\FlowUP\Documents\GitHub\Magic\datapacks\Magic_FR\data\lobby\function\class_selector\mage\pages\weapon1\levels\level0.mcfunction", "mcfunction", 0, 0, 2, 5, 4, 11
"c:\Users\FlowUP\Documents\GitHub\Magic\datapacks\Magic_FR\data\lobby\function\class_selector\mage\pages\weapon1\levels\level1.mcfunction", "mcfunction", 0, 0, 2, 5, 4, 11
"c:\Users\FlowUP\Documents\GitHub\Magic\datapacks\Magic_FR\data\lobby\function\class_selector\mage\pages\weapon1\levels\level10.mcfunction", "mcfunction", 0, 0, 2, 5, 5, 12
"c:\Users\FlowUP\Documents\GitHub\Magic\datapacks\Magic_FR\data\lobby\function\class_selector\mage\pages\weapon1\levels\level2.mcfunction", "mcfunction", 0, 0, 2, 5, 5, 12
"c:\Users\FlowUP\Documents\GitHub\Magic\datapacks\Magic_FR\data\lobby\function\class_selector\mage\pages\weapon1\levels\level3.mcfunction", "mcfunction", 0, 0, 2, 5, 5, 12
"c:\Users\FlowUP\Documents\GitHub\Magic\datapacks\Magic_FR\data\lobby\function\class_selector\mage\pages\weapon1\levels\level4.mcfunction", "mcfunction", 0, 0, 2, 5, 5, 12
"c:\Users\FlowUP\Documents\GitHub\Magic\datapacks\Magic_FR\data\lobby\function\class_selector\mage\pages\weapon1\levels\level5.mcfunction", "mcfunction", 0, 0, 2, 5, 5, 12
"c:\Users\FlowUP\Documents\GitHub\Magic\datapacks\Magic_FR\data\lobby\function\class_selector\mage\pages\weapon1\levels\level6.mcfunction", "mcfunction", 0, 0, 2, 5, 5, 12
"c:\Users\FlowUP\Documents\GitHub\Magic\datapacks\Magic_FR\data\lobby\function\class_selector\mage\pages\weapon1\levels\level7.mcfunction", "mcfunction", 0, 0, 2, 5, 5, 12
"c:\Users\FlowUP\Documents\GitHub\Magic\datapacks\Magic_FR\data\lobby\function\class_selector\mage\pages\weapon1\levels\level8.mcfunction", "mcfunction", 0, 0, 2, 5, 5, 12
"c:\Users\FlowUP\Documents\GitHub\Magic\datapacks\Magic_FR\data\lobby\function\class_selector\mage\pages\weapon1\levels\level9.mcfunction", "mcfunction", 0, 0, 2, 5, 5, 12
"c:\Users\FlowUP\Documents\GitHub\Magic\datapacks\Magic_FR\data\lobby\function\class_selector\mage\pages\weapon1\main.mcfunction", "mcfunction", 0, 0, 15, 13, 8, 36
"c:\Users\FlowUP\Documents\GitHub\Magic\datapacks\Magic_FR\data\lobby\function\class_selector\mage\setup_statue.mcfunction", "mcfunction", 0, 0, 27, 33, 13, 73
"c:\Users\FlowUP\Documents\GitHub\Magic\datapacks\Magic_FR\data\lobby\function\class_selector\rogue\check_clicked_button.mcfunction", "mcfunction", 0, 0, 11, 2, 5, 18
"c:\Users\FlowUP\Documents\GitHub\Magic\datapacks\Magic_FR\data\lobby\function\class_selector\rogue\interact_with_menu.mcfunction", "mcfunction", 0, 0, 2, 2, 3, 7
"c:\Users\FlowUP\Documents\GitHub\Magic\datapacks\Magic_FR\data\lobby\function\class_selector\rogue\pages\levels\decrease_level.mcfunction", "mcfunction", 0, 0, 4, 2, 1, 7
"c:\Users\FlowUP\Documents\GitHub\Magic\datapacks\Magic_FR\data\lobby\function\class_selector\rogue\pages\levels\increase_level.mcfunction", "mcfunction", 0, 0, 4, 2, 1, 7
"c:\Users\FlowUP\Documents\GitHub\Magic\datapacks\Magic_FR\data\lobby\function\class_selector\rogue\pages\passive\main.mcfunction", "mcfunction", 0, 0, 14, 12, 9, 35
"c:\Users\FlowUP\Documents\GitHub\Magic\datapacks\Magic_FR\data\lobby\function\class_selector\rogue\pages\reset_pages.mcfunction", "mcfunction", 0, 0, 7, 3, 1, 11
"c:\Users\FlowUP\Documents\GitHub\Magic\datapacks\Magic_FR\data\lobby\function\class_selector\rogue\pages\spell1\decrease_level.mcfunction", "mcfunction", 0, 0, 3, 3, 2, 8
"c:\Users\FlowUP\Documents\GitHub\Magic\datapacks\Magic_FR\data\lobby\function\class_selector\rogue\pages\spell1\increase_level.mcfunction", "mcfunction", 0, 0, 3, 3, 2, 8
"c:\Users\FlowUP\Documents\GitHub\Magic\datapacks\Magic_FR\data\lobby\function\class_selector\rogue\pages\spell1\levels\display_current_level.mcfunction", "mcfunction", 0, 0, 3, 2, 1, 6
"c:\Users\FlowUP\Documents\GitHub\Magic\datapacks\Magic_FR\data\lobby\function\class_selector\rogue\pages\spell1\levels\level1.mcfunction", "mcfunction", 0, 0, 2, 5, 5, 12
"c:\Users\FlowUP\Documents\GitHub\Magic\datapacks\Magic_FR\data\lobby\function\class_selector\rogue\pages\spell1\levels\level2.mcfunction", "mcfunction", 0, 0, 2, 5, 5, 12
"c:\Users\FlowUP\Documents\GitHub\Magic\datapacks\Magic_FR\data\lobby\function\class_selector\rogue\pages\spell1\levels\level3.mcfunction", "mcfunction", 0, 0, 2, 5, 6, 13
"c:\Users\FlowUP\Documents\GitHub\Magic\datapacks\Magic_FR\data\lobby\function\class_selector\rogue\pages\spell1\main.mcfunction", "mcfunction", 0, 0, 15, 13, 8, 36
"c:\Users\FlowUP\Documents\GitHub\Magic\datapacks\Magic_FR\data\lobby\function\class_selector\rogue\pages\spell2\decrease_level.mcfunction", "mcfunction", 0, 0, 3, 3, 2, 8
"c:\Users\FlowUP\Documents\GitHub\Magic\datapacks\Magic_FR\data\lobby\function\class_selector\rogue\pages\spell2\increase_level.mcfunction", "mcfunction", 0, 0, 3, 3, 2, 8
"c:\Users\FlowUP\Documents\GitHub\Magic\datapacks\Magic_FR\data\lobby\function\class_selector\rogue\pages\spell2\levels\display_current_level.mcfunction", "mcfunction", 0, 0, 1, 2, 1, 4
"c:\Users\FlowUP\Documents\GitHub\Magic\datapacks\Magic_FR\data\lobby\function\class_selector\rogue\pages\spell2\levels\level1.mcfunction", "mcfunction", 0, 0, 1, 3, 1, 5
"c:\Users\FlowUP\Documents\GitHub\Magic\datapacks\Magic_FR\data\lobby\function\class_selector\rogue\pages\spell2\main.mcfunction", "mcfunction", 0, 0, 14, 12, 8, 34
"c:\Users\FlowUP\Documents\GitHub\Magic\datapacks\Magic_FR\data\lobby\function\class_selector\rogue\pages\spell3\decrease_level.mcfunction", "mcfunction", 0, 0, 3, 3, 2, 8
"c:\Users\FlowUP\Documents\GitHub\Magic\datapacks\Magic_FR\data\lobby\function\class_selector\rogue\pages\spell3\increase_level.mcfunction", "mcfunction", 0, 0, 3, 3, 2, 8
"c:\Users\FlowUP\Documents\GitHub\Magic\datapacks\Magic_FR\data\lobby\function\class_selector\rogue\pages\spell3\levels\display_current_level.mcfunction", "mcfunction", 0, 0, 1, 2, 1, 4
"c:\Users\FlowUP\Documents\GitHub\Magic\datapacks\Magic_FR\data\lobby\function\class_selector\rogue\pages\spell3\levels\level1.mcfunction", "mcfunction", 0, 0, 1, 3, 2, 6
"c:\Users\FlowUP\Documents\GitHub\Magic\datapacks\Magic_FR\data\lobby\function\class_selector\rogue\pages\spell3\main.mcfunction", "mcfunction", 0, 0, 14, 12, 8, 34
"c:\Users\FlowUP\Documents\GitHub\Magic\datapacks\Magic_FR\data\lobby\function\class_selector\rogue\pages\weapon1\decrease_level.mcfunction", "mcfunction", 0, 0, 3, 3, 2, 8
"c:\Users\FlowUP\Documents\GitHub\Magic\datapacks\Magic_FR\data\lobby\function\class_selector\rogue\pages\weapon1\increase_level.mcfunction", "mcfunction", 0, 0, 3, 3, 2, 8
"c:\Users\FlowUP\Documents\GitHub\Magic\datapacks\Magic_FR\data\lobby\function\class_selector\rogue\pages\weapon1\levels\display_current_level.mcfunction", "mcfunction", 0, 0, 11, 2, 1, 14
"c:\Users\FlowUP\Documents\GitHub\Magic\datapacks\Magic_FR\data\lobby\function\class_selector\rogue\pages\weapon1\levels\level0.mcfunction", "mcfunction", 0, 0, 2, 5, 4, 11
"c:\Users\FlowUP\Documents\GitHub\Magic\datapacks\Magic_FR\data\lobby\function\class_selector\rogue\pages\weapon1\levels\level1.mcfunction", "mcfunction", 0, 0, 2, 5, 4, 11
"c:\Users\FlowUP\Documents\GitHub\Magic\datapacks\Magic_FR\data\lobby\function\class_selector\rogue\pages\weapon1\levels\level10.mcfunction", "mcfunction", 0, 0, 2, 5, 5, 12
"c:\Users\FlowUP\Documents\GitHub\Magic\datapacks\Magic_FR\data\lobby\function\class_selector\rogue\pages\weapon1\levels\level2.mcfunction", "mcfunction", 0, 0, 2, 5, 5, 12
"c:\Users\FlowUP\Documents\GitHub\Magic\datapacks\Magic_FR\data\lobby\function\class_selector\rogue\pages\weapon1\levels\level3.mcfunction", "mcfunction", 0, 0, 2, 5, 5, 12
"c:\Users\FlowUP\Documents\GitHub\Magic\datapacks\Magic_FR\data\lobby\function\class_selector\rogue\pages\weapon1\levels\level4.mcfunction", "mcfunction", 0, 0, 2, 5, 5, 12
"c:\Users\FlowUP\Documents\GitHub\Magic\datapacks\Magic_FR\data\lobby\function\class_selector\rogue\pages\weapon1\levels\level5.mcfunction", "mcfunction", 0, 0, 2, 5, 5, 12
"c:\Users\FlowUP\Documents\GitHub\Magic\datapacks\Magic_FR\data\lobby\function\class_selector\rogue\pages\weapon1\levels\level6.mcfunction", "mcfunction", 0, 0, 2, 5, 5, 12
"c:\Users\FlowUP\Documents\GitHub\Magic\datapacks\Magic_FR\data\lobby\function\class_selector\rogue\pages\weapon1\levels\level7.mcfunction", "mcfunction", 0, 0, 2, 5, 5, 12
"c:\Users\FlowUP\Documents\GitHub\Magic\datapacks\Magic_FR\data\lobby\function\class_selector\rogue\pages\weapon1\levels\level8.mcfunction", "mcfunction", 0, 0, 2, 5, 5, 12
"c:\Users\FlowUP\Documents\GitHub\Magic\datapacks\Magic_FR\data\lobby\function\class_selector\rogue\pages\weapon1\levels\level9.mcfunction", "mcfunction", 0, 0, 2, 5, 5, 12
"c:\Users\FlowUP\Documents\GitHub\Magic\datapacks\Magic_FR\data\lobby\function\class_selector\rogue\pages\weapon1\main.mcfunction", "mcfunction", 0, 0, 15, 13, 8, 36
"c:\Users\FlowUP\Documents\GitHub\Magic\datapacks\Magic_FR\data\lobby\function\class_selector\rogue\setup_statue.mcfunction", "mcfunction", 0, 0, 27, 33, 13, 73
"c:\Users\FlowUP\Documents\GitHub\Magic\datapacks\Magic_FR\data\lobby\function\class_selector\setup_statues.mcfunction", "mcfunction", 0, 0, 38, 16, 20, 74
"c:\Users\FlowUP\Documents\GitHub\Magic\datapacks\Magic_FR\data\lobby\function\class_selector\warrior\check_clicked_button.mcfunction", "mcfunction", 0, 0, 11, 2, 5, 18
"c:\Users\FlowUP\Documents\GitHub\Magic\datapacks\Magic_FR\data\lobby\function\class_selector\warrior\interact_with_menu.mcfunction", "mcfunction", 0, 0, 2, 2, 3, 7
"c:\Users\FlowUP\Documents\GitHub\Magic\datapacks\Magic_FR\data\lobby\function\class_selector\warrior\pages\levels\decrease_level.mcfunction", "mcfunction", 0, 0, 4, 2, 1, 7
"c:\Users\FlowUP\Documents\GitHub\Magic\datapacks\Magic_FR\data\lobby\function\class_selector\warrior\pages\levels\increase_level.mcfunction", "mcfunction", 0, 0, 4, 2, 1, 7
"c:\Users\FlowUP\Documents\GitHub\Magic\datapacks\Magic_FR\data\lobby\function\class_selector\warrior\pages\passive\main.mcfunction", "mcfunction", 0, 0, 14, 12, 9, 35
"c:\Users\FlowUP\Documents\GitHub\Magic\datapacks\Magic_FR\data\lobby\function\class_selector\warrior\pages\reset_pages.mcfunction", "mcfunction", 0, 0, 7, 3, 1, 11
"c:\Users\FlowUP\Documents\GitHub\Magic\datapacks\Magic_FR\data\lobby\function\class_selector\warrior\pages\spell1\decrease_level.mcfunction", "mcfunction", 0, 0, 3, 3, 2, 8
"c:\Users\FlowUP\Documents\GitHub\Magic\datapacks\Magic_FR\data\lobby\function\class_selector\warrior\pages\spell1\increase_level.mcfunction", "mcfunction", 0, 0, 3, 3, 2, 8
"c:\Users\FlowUP\Documents\GitHub\Magic\datapacks\Magic_FR\data\lobby\function\class_selector\warrior\pages\spell1\levels\display_current_level.mcfunction", "mcfunction", 0, 0, 3, 2, 1, 6
"c:\Users\FlowUP\Documents\GitHub\Magic\datapacks\Magic_FR\data\lobby\function\class_selector\warrior\pages\spell1\levels\level1.mcfunction", "mcfunction", 0, 0, 2, 5, 4, 11
"c:\Users\FlowUP\Documents\GitHub\Magic\datapacks\Magic_FR\data\lobby\function\class_selector\warrior\pages\spell1\levels\level2.mcfunction", "mcfunction", 0, 0, 2, 5, 6, 13
"c:\Users\FlowUP\Documents\GitHub\Magic\datapacks\Magic_FR\data\lobby\function\class_selector\warrior\pages\spell1\levels\level3.mcfunction", "mcfunction", 0, 0, 2, 5, 6, 13
"c:\Users\FlowUP\Documents\GitHub\Magic\datapacks\Magic_FR\data\lobby\function\class_selector\warrior\pages\spell1\main.mcfunction", "mcfunction", 0, 0, 15, 13, 8, 36
"c:\Users\FlowUP\Documents\GitHub\Magic\datapacks\Magic_FR\data\lobby\function\class_selector\warrior\pages\spell2\decrease_level.mcfunction", "mcfunction", 0, 0, 3, 3, 2, 8
"c:\Users\FlowUP\Documents\GitHub\Magic\datapacks\Magic_FR\data\lobby\function\class_selector\warrior\pages\spell2\increase_level.mcfunction", "mcfunction", 0, 0, 3, 3, 2, 8
"c:\Users\FlowUP\Documents\GitHub\Magic\datapacks\Magic_FR\data\lobby\function\class_selector\warrior\pages\spell2\levels\display_current_level.mcfunction", "mcfunction", 0, 0, 3, 2, 1, 6
"c:\Users\FlowUP\Documents\GitHub\Magic\datapacks\Magic_FR\data\lobby\function\class_selector\warrior\pages\spell2\levels\level1.mcfunction", "mcfunction", 0, 0, 2, 5, 4, 11
"c:\Users\FlowUP\Documents\GitHub\Magic\datapacks\Magic_FR\data\lobby\function\class_selector\warrior\pages\spell2\levels\level2.mcfunction", "mcfunction", 0, 0, 2, 5, 6, 13
"c:\Users\FlowUP\Documents\GitHub\Magic\datapacks\Magic_FR\data\lobby\function\class_selector\warrior\pages\spell2\levels\level3.mcfunction", "mcfunction", 0, 0, 2, 5, 5, 12
"c:\Users\FlowUP\Documents\GitHub\Magic\datapacks\Magic_FR\data\lobby\function\class_selector\warrior\pages\spell2\main.mcfunction", "mcfunction", 0, 0, 15, 13, 8, 36
"c:\Users\FlowUP\Documents\GitHub\Magic\datapacks\Magic_FR\data\lobby\function\class_selector\warrior\pages\spell3\decrease_level.mcfunction", "mcfunction", 0, 0, 3, 3, 2, 8
"c:\Users\FlowUP\Documents\GitHub\Magic\datapacks\Magic_FR\data\lobby\function\class_selector\warrior\pages\spell3\increase_level.mcfunction", "mcfunction", 0, 0, 3, 3, 2, 8
"c:\Users\FlowUP\Documents\GitHub\Magic\datapacks\Magic_FR\data\lobby\function\class_selector\warrior\pages\spell3\levels\display_current_level.mcfunction", "mcfunction", 0, 0, 1, 2, 1, 4
"c:\Users\FlowUP\Documents\GitHub\Magic\datapacks\Magic_FR\data\lobby\function\class_selector\warrior\pages\spell3\levels\level1.mcfunction", "mcfunction", 0, 0, 1, 3, 2, 6
"c:\Users\FlowUP\Documents\GitHub\Magic\datapacks\Magic_FR\data\lobby\function\class_selector\warrior\pages\spell3\main.mcfunction", "mcfunction", 0, 0, 14, 12, 8, 34
"c:\Users\FlowUP\Documents\GitHub\Magic\datapacks\Magic_FR\data\lobby\function\class_selector\warrior\pages\weapon1\decrease_level.mcfunction", "mcfunction", 0, 0, 3, 3, 2, 8
"c:\Users\FlowUP\Documents\GitHub\Magic\datapacks\Magic_FR\data\lobby\function\class_selector\warrior\pages\weapon1\increase_level.mcfunction", "mcfunction", 0, 0, 3, 3, 2, 8
"c:\Users\FlowUP\Documents\GitHub\Magic\datapacks\Magic_FR\data\lobby\function\class_selector\warrior\pages\weapon1\levels\display_current_level.mcfunction", "mcfunction", 0, 0, 11, 2, 1, 14
"c:\Users\FlowUP\Documents\GitHub\Magic\datapacks\Magic_FR\data\lobby\function\class_selector\warrior\pages\weapon1\levels\level0.mcfunction", "mcfunction", 0, 0, 2, 5, 4, 11
"c:\Users\FlowUP\Documents\GitHub\Magic\datapacks\Magic_FR\data\lobby\function\class_selector\warrior\pages\weapon1\levels\level1.mcfunction", "mcfunction", 0, 0, 2, 5, 4, 11
"c:\Users\FlowUP\Documents\GitHub\Magic\datapacks\Magic_FR\data\lobby\function\class_selector\warrior\pages\weapon1\levels\level10.mcfunction", "mcfunction", 0, 0, 2, 5, 5, 12
"c:\Users\FlowUP\Documents\GitHub\Magic\datapacks\Magic_FR\data\lobby\function\class_selector\warrior\pages\weapon1\levels\level2.mcfunction", "mcfunction", 0, 0, 2, 5, 5, 12
"c:\Users\FlowUP\Documents\GitHub\Magic\datapacks\Magic_FR\data\lobby\function\class_selector\warrior\pages\weapon1\levels\level3.mcfunction", "mcfunction", 0, 0, 2, 5, 5, 12
"c:\Users\FlowUP\Documents\GitHub\Magic\datapacks\Magic_FR\data\lobby\function\class_selector\warrior\pages\weapon1\levels\level4.mcfunction", "mcfunction", 0, 0, 2, 5, 5, 12
"c:\Users\FlowUP\Documents\GitHub\Magic\datapacks\Magic_FR\data\lobby\function\class_selector\warrior\pages\weapon1\levels\level5.mcfunction", "mcfunction", 0, 0, 2, 5, 5, 12
"c:\Users\FlowUP\Documents\GitHub\Magic\datapacks\Magic_FR\data\lobby\function\class_selector\warrior\pages\weapon1\levels\level6.mcfunction", "mcfunction", 0, 0, 2, 5, 5, 12
"c:\Users\FlowUP\Documents\GitHub\Magic\datapacks\Magic_FR\data\lobby\function\class_selector\warrior\pages\weapon1\levels\level7.mcfunction", "mcfunction", 0, 0, 2, 5, 5, 12
"c:\Users\FlowUP\Documents\GitHub\Magic\datapacks\Magic_FR\data\lobby\function\class_selector\warrior\pages\weapon1\levels\level8.mcfunction", "mcfunction", 0, 0, 2, 5, 5, 12
"c:\Users\FlowUP\Documents\GitHub\Magic\datapacks\Magic_FR\data\lobby\function\class_selector\warrior\pages\weapon1\levels\level9.mcfunction", "mcfunction", 0, 0, 2, 5, 5, 12
"c:\Users\FlowUP\Documents\GitHub\Magic\datapacks\Magic_FR\data\lobby\function\class_selector\warrior\pages\weapon1\main.mcfunction", "mcfunction", 0, 0, 15, 13, 8, 36
"c:\Users\FlowUP\Documents\GitHub\Magic\datapacks\Magic_FR\data\lobby\function\class_selector\warrior\setup_statue.mcfunction", "mcfunction", 0, 0, 27, 33, 13, 73
"c:\Users\FlowUP\Documents\GitHub\Magic\datapacks\Magic_FR\data\lobby\function\felt_lobby.mcfunction", "mcfunction", 0, 0, 7, 6, 1, 14
"c:\Users\FlowUP\Documents\GitHub\Magic\datapacks\Magic_FR\data\lobby\function\hotbar_menu\check_rightclick.mcfunction", "mcfunction", 0, 0, 33, 2, 11, 46
"c:\Users\FlowUP\Documents\GitHub\Magic\datapacks\Magic_FR\data\lobby\function\hotbar_menu\class_selector\become_archer.mcfunction", "mcfunction", 0, 0, 2, 0, 1, 3
"c:\Users\FlowUP\Documents\GitHub\Magic\datapacks\Magic_FR\data\lobby\function\hotbar_menu\class_selector\become_mage.mcfunction", "mcfunction", 0, 0, 2, 0, 1, 3
"c:\Users\FlowUP\Documents\GitHub\Magic\datapacks\Magic_FR\data\lobby\function\hotbar_menu\class_selector\become_random.mcfunction", "mcfunction", 0, 0, 12, 3, 5, 20
"c:\Users\FlowUP\Documents\GitHub\Magic\datapacks\Magic_FR\data\lobby\function\hotbar_menu\class_selector\become_rogue.mcfunction", "mcfunction", 0, 0, 2, 0, 1, 3
"c:\Users\FlowUP\Documents\GitHub\Magic\datapacks\Magic_FR\data\lobby\function\hotbar_menu\class_selector\become_warrior.mcfunction", "mcfunction", 0, 0, 2, 0, 1, 3
"c:\Users\FlowUP\Documents\GitHub\Magic\datapacks\Magic_FR\data\lobby\function\hotbar_menu\class_selector\give_items.mcfunction", "mcfunction", 0, 0, 10, 2, 4, 16
"c:\Users\FlowUP\Documents\GitHub\Magic\datapacks\Magic_FR\data\lobby\function\hotbar_menu\drop_item.mcfunction", "mcfunction", 0, 0, 7, 2, 3, 12
"c:\Users\FlowUP\Documents\GitHub\Magic\datapacks\Magic_FR\data\lobby\function\hotbar_menu\island_selector\give_items.mcfunction", "mcfunction", 0, 0, 9, 2, 5, 16
"c:\Users\FlowUP\Documents\GitHub\Magic\datapacks\Magic_FR\data\lobby\function\hotbar_menu\island_selector\jump_island\check_join.mcfunction", "mcfunction", 0, 0, 2, 2, 1, 5
"c:\Users\FlowUP\Documents\GitHub\Magic\datapacks\Magic_FR\data\lobby\function\hotbar_menu\island_selector\jump_island\disabled.mcfunction", "mcfunction", 0, 0, 2, 2, 2, 6
"c:\Users\FlowUP\Documents\GitHub\Magic\datapacks\Magic_FR\data\lobby\function\hotbar_menu\island_selector\jump_island\jump_island.mcfunction", "mcfunction", 0, 0, 7, 6, 4, 17
"c:\Users\FlowUP\Documents\GitHub\Magic\datapacks\Magic_FR\data\lobby\function\hotbar_menu\island_selector\main_island.mcfunction", "mcfunction", 0, 0, 7, 7, 4, 18
"c:\Users\FlowUP\Documents\GitHub\Magic\datapacks\Magic_FR\data\lobby\function\hotbar_menu\island_selector\map_island\check_join.mcfunction", "mcfunction", 0, 0, 2, 2, 1, 5
"c:\Users\FlowUP\Documents\GitHub\Magic\datapacks\Magic_FR\data\lobby\function\hotbar_menu\island_selector\map_island\disabled.mcfunction", "mcfunction", 0, 0, 2, 2, 2, 6
"c:\Users\FlowUP\Documents\GitHub\Magic\datapacks\Magic_FR\data\lobby\function\hotbar_menu\island_selector\map_island\map_island.mcfunction", "mcfunction", 0, 0, 7, 6, 4, 17
"c:\Users\FlowUP\Documents\GitHub\Magic\datapacks\Magic_FR\data\lobby\function\hotbar_menu\island_selector\stats_island.mcfunction", "mcfunction", 0, 0, 7, 6, 4, 17
"c:\Users\FlowUP\Documents\GitHub\Magic\datapacks\Magic_FR\data\lobby\function\hotbar_menu\jump\give_items.mcfunction", "mcfunction", 0, 0, 6, 4, 7, 17
"c:\Users\FlowUP\Documents\GitHub\Magic\datapacks\Magic_FR\data\lobby\function\hotbar_menu\jump\reset_jump.mcfunction", "mcfunction", 0, 0, 3, 1, 2, 6
"c:\Users\FlowUP\Documents\GitHub\Magic\datapacks\Magic_FR\data\lobby\function\hotbar_menu\jump\tp_checkpoint.mcfunction", "mcfunction", 0, 0, 3, 1, 2, 6
"c:\Users\FlowUP\Documents\GitHub\Magic\datapacks\Magic_FR\data\lobby\function\hotbar_menu\main\cant_use_in_spec.mcfunction", "mcfunction", 0, 0, 2, 1, 2, 5
"c:\Users\FlowUP\Documents\GitHub\Magic\datapacks\Magic_FR\data\lobby\function\hotbar_menu\main\give_items.mcfunction", "mcfunction", 0, 0, 27, 12, 11, 50
"c:\Users\FlowUP\Documents\GitHub\Magic\datapacks\Magic_FR\data\lobby\function\hotbar_menu\main\give_spectator_item.mcfunction", "mcfunction", 0, 0, 3, 4, 6, 13
"c:\Users\FlowUP\Documents\GitHub\Magic\datapacks\Magic_FR\data\lobby\function\hotbar_menu\main\join_spectator.mcfunction", "mcfunction", 0, 0, 16, 5, 10, 31
"c:\Users\FlowUP\Documents\GitHub\Magic\datapacks\Magic_FR\data\lobby\function\hotbar_menu\main\leave_spectator.mcfunction", "mcfunction", 0, 0, 22, 8, 11, 41
"c:\Users\FlowUP\Documents\GitHub\Magic\datapacks\Magic_FR\data\lobby\function\hotbar_menu\map_visit\give_items.mcfunction", "mcfunction", 0, 0, 9, 4, 7, 20
"c:\Users\FlowUP\Documents\GitHub\Magic\datapacks\Magic_FR\data\lobby\function\hotbar_menu\team_selector\give_items.mcfunction", "mcfunction", 0, 0, 8, 2, 4, 14
"c:\Users\FlowUP\Documents\GitHub\Magic\datapacks\Magic_FR\data\lobby\function\hotbar_menu\team_selector\join_blueteam.mcfunction", "mcfunction", 0, 0, 10, 4, 7, 21
