"filename", "language", "mcfunction", "JSON", "comment", "blank", "total"
"c:\Users\FlowUP\AppData\Roaming\.minecraft\saves\CTF-1.21.10 v1.30\datapacks\Magic_FR\data\lobby\function\option_panel\pages\shop\display_shop_tab.mcfunction", "mcfunction", 37, 0, 16, 16, 69
"c:\Users\FlowUP\AppData\Roaming\.minecraft\saves\CTF-1.21.10 v1.30\datapacks\Magic_FR\data\lobby\function\option_panel\pages\shop\ph_per_obj\display.mcfunction", "mcfunction", 15, 0, 2, 1, 18
"c:\Users\FlowUP\AppData\Roaming\.minecraft\saves\CTF-1.21.10 v1.30\datapacks\Magic_FR\data\lobby\function\option_panel\pages\shop\ph_per_obj\ph_per_obj_decrease.mcfunction", "mcfunction", 17, 0, 5, 2, 24
"c:\Users\FlowUP\AppData\Roaming\.minecraft\saves\CTF-1.21.10 v1.30\datapacks\Magic_FR\data\lobby\function\option_panel\pages\shop\ph_per_obj\ph_per_obj_increase.mcfunction", "mcfunction", 17, 0, 5, 3, 25
"c:\Users\FlowUP\AppData\Roaming\.minecraft\saves\CTF-1.21.10 v1.30\datapacks\Magic_FR\data\lobby\function\option_panel\pages\shop\ph_per_round\display.mcfunction", "mcfunction", 15, 0, 2, 1, 18
"c:\Users\FlowUP\AppData\Roaming\.minecraft\saves\CTF-1.21.10 v1.30\datapacks\Magic_FR\data\lobby\function\option_panel\pages\shop\ph_per_round\ph_per_round_decrease.mcfunction", "mcfunction", 17, 0, 5, 2, 24
"c:\Users\FlowUP\AppData\Roaming\.minecraft\saves\CTF-1.21.10 v1.30\datapacks\Magic_FR\data\lobby\function\option_panel\pages\shop\ph_per_round\ph_per_round_increase.mcfunction", "mcfunction", 17, 0, 5, 3, 25
"c:\Users\FlowUP\AppData\Roaming\.minecraft\saves\CTF-1.21.10 v1.30\datapacks\Magic_FR\data\lobby\function\option_panel\pages\shop\ph_start\display.mcfunction", "mcfunction", 15, 0, 2, 1, 18
"c:\Users\FlowUP\AppData\Roaming\.minecraft\saves\CTF-1.21.10 v1.30\datapacks\Magic_FR\data\lobby\function\option_panel\pages\shop\ph_start\ph_start_decrease.mcfunction", "mcfunction", 17, 0, 5, 2, 24
"c:\Users\FlowUP\AppData\Roaming\.minecraft\saves\CTF-1.21.10 v1.30\datapacks\Magic_FR\data\lobby\function\option_panel\pages\shop\ph_start\ph_start_increase.mcfunction", "mcfunction", 17, 0, 5, 3, 25
"c:\Users\FlowUP\AppData\Roaming\.minecraft\saves\CTF-1.21.10 v1.30\datapacks\Magic_FR\data\lobby\function\option_panel\setup_item_frame.mcfunction", "mcfunction", -31, 0, -4, -11, -46
"c:\Users\FlowUP\AppData\Roaming\.minecraft\saves\CTF-1.21.10 v1.30\datapacks\Magic_FR\data\lobby\function\option_panel\setup_optn_panel.mcfunction", "mcfunction", 3, 0, 2, 4, 9
"c:\Users\FlowUP\AppData\Roaming\.minecraft\saves\CTF-1.21.10 v1.30\datapacks\Magic_FR\data\lobby\function\pre_load_item_frame.mcfunction", "mcfunction", -476, 0, -14, -13, -503
"c:\Users\FlowUP\AppData\Roaming\.minecraft\saves\CTF-1.21.10 v1.30\datapacks\Magic_FR\data\lobby\function\team_selector\display_team_members\blue\new_member.mcfunction", "mcfunction", 16, 0, 4, 5, 25
"c:\Users\FlowUP\AppData\Roaming\.minecraft\saves\CTF-1.21.10 v1.30\datapacks\Magic_FR\data\lobby\function\team_selector\display_team_members\blue\remove_member.mcfunction", "mcfunction", 19, 0, 4, 3, 26
"c:\Users\FlowUP\AppData\Roaming\.minecraft\saves\CTF-1.21.10 v1.30\datapacks\Magic_FR\data\lobby\function\team_selector\display_team_members\blue\spawn_members\member1.mcfunction", "mcfunction", 7, 0, 3, 2, 12
"c:\Users\FlowUP\AppData\Roaming\.minecraft\saves\CTF-1.21.10 v1.30\datapacks\Magic_FR\data\lobby\function\team_selector\display_team_members\blue\spawn_members\member10.mcfunction", "mcfunction", 7, 0, 3, 2, 12
"c:\Users\FlowUP\AppData\Roaming\.minecraft\saves\CTF-1.21.10 v1.30\datapacks\Magic_FR\data\lobby\function\team_selector\display_team_members\blue\spawn_members\member11.mcfunction", "mcfunction", 7, 0, 3, 2, 12
"c:\Users\FlowUP\AppData\Roaming\.minecraft\saves\CTF-1.21.10 v1.30\datapacks\Magic_FR\data\lobby\function\team_selector\display_team_members\blue\spawn_members\member12.mcfunction", "mcfunction", 7, 0, 3, 2, 12
"c:\Users\FlowUP\AppData\Roaming\.minecraft\saves\CTF-1.21.10 v1.30\datapacks\Magic_FR\data\lobby\function\team_selector\display_team_members\blue\spawn_members\member2.mcfunction", "mcfunction", 7, 0, 3, 2, 12
"c:\Users\FlowUP\AppData\Roaming\.minecraft\saves\CTF-1.21.10 v1.30\datapacks\Magic_FR\data\lobby\function\team_selector\display_team_members\blue\spawn_members\member3.mcfunction", "mcfunction", 7, 0, 3, 2, 12
"c:\Users\FlowUP\AppData\Roaming\.minecraft\saves\CTF-1.21.10 v1.30\datapacks\Magic_FR\data\lobby\function\team_selector\display_team_members\blue\spawn_members\member4.mcfunction", "mcfunction", 7, 0, 3, 2, 12
"c:\Users\FlowUP\AppData\Roaming\.minecraft\saves\CTF-1.21.10 v1.30\datapacks\Magic_FR\data\lobby\function\team_selector\display_team_members\blue\spawn_members\member5.mcfunction", "mcfunction", 7, 0, 3, 2, 12
"c:\Users\FlowUP\AppData\Roaming\.minecraft\saves\CTF-1.21.10 v1.30\datapacks\Magic_FR\data\lobby\function\team_selector\display_team_members\blue\spawn_members\member6.mcfunction", "mcfunction", 7, 0, 3, 2, 12
"c:\Users\FlowUP\AppData\Roaming\.minecraft\saves\CTF-1.21.10 v1.30\datapacks\Magic_FR\data\lobby\function\team_selector\display_team_members\blue\spawn_members\member7.mcfunction", "mcfunction", 7, 0, 3, 2, 12
"c:\Users\FlowUP\AppData\Roaming\.minecraft\saves\CTF-1.21.10 v1.30\datapacks\Magic_FR\data\lobby\function\team_selector\display_team_members\blue\spawn_members\member8.mcfunction", "mcfunction", 7, 0, 3, 2, 12
"c:\Users\FlowUP\AppData\Roaming\.minecraft\saves\CTF-1.21.10 v1.30\datapacks\Magic_FR\data\lobby\function\team_selector\display_team_members\blue\spawn_members\member9.mcfunction", "mcfunction", 7, 0, 3, 2, 12
"c:\Users\FlowUP\AppData\Roaming\.minecraft\saves\CTF-1.21.10 v1.30\datapacks\Magic_FR\data\lobby\function\team_selector\display_team_members\red\new_member.mcfunction", "mcfunction", 16, 0, 4, 4, 24
"c:\Users\FlowUP\AppData\Roaming\.minecraft\saves\CTF-1.21.10 v1.30\datapacks\Magic_FR\data\lobby\function\team_selector\display_team_members\red\remove_member.mcfunction", "mcfunction", 19, 0, 4, 3, 26
"c:\Users\FlowUP\AppData\Roaming\.minecraft\saves\CTF-1.21.10 v1.30\datapacks\Magic_FR\data\lobby\function\team_selector\display_team_members\red\spawn_members\member1.mcfunction", "mcfunction", 7, 0, 3, 2, 12
"c:\Users\FlowUP\AppData\Roaming\.minecraft\saves\CTF-1.21.10 v1.30\datapacks\Magic_FR\data\lobby\function\team_selector\display_team_members\red\spawn_members\member10.mcfunction", "mcfunction", 7, 0, 3, 2, 12
"c:\Users\FlowUP\AppData\Roaming\.minecraft\saves\CTF-1.21.10 v1.30\datapacks\Magic_FR\data\lobby\function\team_selector\display_team_members\red\spawn_members\member11.mcfunction", "mcfunction", 7, 0, 3, 2, 12
"c:\Users\FlowUP\AppData\Roaming\.minecraft\saves\CTF-1.21.10 v1.30\datapacks\Magic_FR\data\lobby\function\team_selector\display_team_members\red\spawn_members\member12.mcfunction", "mcfunction", 7, 0, 3, 2, 12
"c:\Users\FlowUP\AppData\Roaming\.minecraft\saves\CTF-1.21.10 v1.30\datapacks\Magic_FR\data\lobby\function\team_selector\display_team_members\red\spawn_members\member2.mcfunction", "mcfunction", 7, 0, 3, 2, 12
"c:\Users\FlowUP\AppData\Roaming\.minecraft\saves\CTF-1.21.10 v1.30\datapacks\Magic_FR\data\lobby\function\team_selector\display_team_members\red\spawn_members\member3.mcfunction", "mcfunction", 7, 0, 3, 2, 12
"c:\Users\FlowUP\AppData\Roaming\.minecraft\saves\CTF-1.21.10 v1.30\datapacks\Magic_FR\data\lobby\function\team_selector\display_team_members\red\spawn_members\member4.mcfunction", "mcfunction", 7, 0, 3, 2, 12
"c:\Users\FlowUP\AppData\Roaming\.minecraft\saves\CTF-1.21.10 v1.30\datapacks\Magic_FR\data\lobby\function\team_selector\display_team_members\red\spawn_members\member5.mcfunction", "mcfunction", 7, 0, 3, 2, 12
"c:\Users\FlowUP\AppData\Roaming\.minecraft\saves\CTF-1.21.10 v1.30\datapacks\Magic_FR\data\lobby\function\team_selector\display_team_members\red\spawn_members\member6.mcfunction", "mcfunction", 7, 0, 3, 2, 12
"c:\Users\FlowUP\AppData\Roaming\.minecraft\saves\CTF-1.21.10 v1.30\datapacks\Magic_FR\data\lobby\function\team_selector\display_team_members\red\spawn_members\member7.mcfunction", "mcfunction", 7, 0, 3, 2, 12
"c:\Users\FlowUP\AppData\Roaming\.minecraft\saves\CTF-1.21.10 v1.30\datapacks\Magic_FR\data\lobby\function\team_selector\display_team_members\red\spawn_members\member8.mcfunction", "mcfunction", 7, 0, 3, 2, 12
"c:\Users\FlowUP\AppData\Roaming\.minecraft\saves\CTF-1.21.10 v1.30\datapacks\Magic_FR\data\lobby\function\team_selector\display_team_members\red\spawn_members\member9.mcfunction", "mcfunction", 7, 0, 3, 2, 12
"c:\Users\FlowUP\AppData\Roaming\.minecraft\saves\CTF-1.21.10 v1.30\datapacks\Magic_FR\data\lobby\function\team_selector\display_team_members\setup_heads.mcfunction", "mcfunction", 3, 0, 2, 3, 8
"c:\Users\FlowUP\AppData\Roaming\.minecraft\saves\CTF-1.21.10 v1.30\datapacks\Magic_FR\data\lobby\function\team_selector\give_lobby_team.mcfunction", "mcfunction", 36, 0, 3, 4, 43
"c:\Users\FlowUP\AppData\Roaming\.minecraft\saves\CTF-1.21.10 v1.30\datapacks\Magic_FR\data\lobby\function\team_selector\join_blueteam.mcfunction", "mcfunction", -2, 0, 4, 4, 6
"c:\Users\FlowUP\AppData\Roaming\.minecraft\saves\CTF-1.21.10 v1.30\datapacks\Magic_FR\data\lobby\function\team_selector\join_redteam.mcfunction", "mcfunction", -2, 0, 4, 6, 8
"c:\Users\FlowUP\AppData\Roaming\.minecraft\saves\CTF-1.21.10 v1.30\datapacks\Magic_FR\data\lobby\function\team_selector\join_spectator.mcfunction", "mcfunction", -3, 0, 4, 2, 3
"c:\Users\FlowUP\AppData\Roaming\.minecraft\saves\CTF-1.21.10 v1.30\datapacks\Magic_FR\data\lobby\function\team_selector\leave_spectator.mcfunction", "mcfunction", -11, 0, 3, 0, -8
"c:\Users\FlowUP\AppData\Roaming\.minecraft\saves\CTF-1.21.10 v1.30\datapacks\Magic_FR\data\lobby\function\test.mcfunction", "mcfunction", -35, 0, 0, -4, -39
"c:\Users\FlowUP\AppData\Roaming\.minecraft\saves\CTF-1.21.10 v1.30\datapacks\Magic_FR\data\main\advancement\interact_with_menu.json", "JSON", 0, 16, 0, 0, 16
"c:\Users\FlowUP\AppData\Roaming\.minecraft\saves\CTF-1.21.10 v1.30\datapacks\Magic_FR\data\main\dialog\option_panel\confirm_admin_are_op.json", "JSON", 0, 78, 0, 0, 78
"c:\Users\FlowUP\AppData\Roaming\.minecraft\saves\CTF-1.21.10 v1.30\datapacks\Magic_FR\data\main\function\admin\book_commands\all_ready.mcfunction", "mcfunction", 5, 0, 6, 4, 15
"c:\Users\FlowUP\AppData\Roaming\.minecraft\saves\CTF-1.21.10 v1.30\datapacks\Magic_FR\data\main\function\admin\book_commands\quit_admin.mcfunction", "mcfunction", 5, 0, 6, 4, 15
"c:\Users\FlowUP\AppData\Roaming\.minecraft\saves\CTF-1.21.10 v1.30\datapacks\Magic_FR\data\main\function\admin\book_commands\randomize_class.mcfunction", "mcfunction", 5, 0, 6, 6, 17
"c:\Users\FlowUP\AppData\Roaming\.minecraft\saves\CTF-1.21.10 v1.30\datapacks\Magic_FR\data\main\function\admin\book_commands\randomize_team.mcfunction", "mcfunction", 5, 0, 6, 4, 15
"c:\Users\FlowUP\AppData\Roaming\.minecraft\saves\CTF-1.21.10 v1.30\datapacks\Magic_FR\data\main\function\admin\book_commands\stop_game.mcfunction", "mcfunction", 3, 0, 5, 3, 11
"c:\Users\FlowUP\AppData\Roaming\.minecraft\saves\CTF-1.21.10 v1.30\datapacks\Magic_FR\data\main\function\admin\randomize_class\randomize_classes.mcfunction", "mcfunction", -1, 0, 1, 0, 0
"c:\Users\FlowUP\AppData\Roaming\.minecraft\saves\CTF-1.21.10 v1.30\datapacks\Magic_FR\data\main\function\admin\randomizeteam\become_blue.mcfunction", "mcfunction", -4, 0, 0, 1, -3
"c:\Users\FlowUP\AppData\Roaming\.minecraft\saves\CTF-1.21.10 v1.30\datapacks\Magic_FR\data\main\function\admin\randomizeteam\become_red.mcfunction", "mcfunction", -4, 0, 0, 1, -3
"c:\Users\FlowUP\AppData\Roaming\.minecraft\saves\CTF-1.21.10 v1.30\datapacks\Magic_FR\data\main\function\admin\randomizeteam\randomize_team.mcfunction", "mcfunction", -17, 0, 0, -1, -18
"c:\Users\FlowUP\AppData\Roaming\.minecraft\saves\CTF-1.21.10 v1.30\datapacks\Magic_FR\data\main\function\admin\stopgame.mcfunction", "mcfunction", -10, 0, 4, 2, -4
"c:\Users\FlowUP\AppData\Roaming\.minecraft\saves\CTF-1.21.10 v1.30\datapacks\Magic_FR\data\main\function\disconnected\someone_disconnected.mcfunction", "mcfunction", 13, 0, 4, 3, 20
"c:\Users\FlowUP\AppData\Roaming\.minecraft\saves\CTF-1.21.10 v1.30\datapacks\Magic_FR\data\main\function\fix_health\clear_and_fix_health.mcfunction", "mcfunction", -1, 0, 0, 0, -1
"c:\Users\FlowUP\AppData\Roaming\.minecraft\saves\CTF-1.21.10 v1.30\datapacks\Magic_FR\data\main\function\gui\display\in_game\ingame_non_red.mcfunction", "mcfunction", 12, 0, 2, 12, 26
"c:\Users\FlowUP\AppData\Roaming\.minecraft\saves\CTF-1.21.10 v1.30\datapacks\Magic_FR\data\main\function\gui\display\in_game\ingame_red.mcfunction", "mcfunction", 12, 0, 2, 12, 26
"c:\Users\FlowUP\AppData\Roaming\.minecraft\saves\CTF-1.21.10 v1.30\datapacks\Magic_FR\data\main\function\gui\display\in_game\refresh_gui.mcfunction", "mcfunction", 2, 0, 5, 1, 8
"c:\Users\FlowUP\AppData\Roaming\.minecraft\saves\CTF-1.21.10 v1.30\datapacks\Magic_FR\data\main\function\gui\display\in_lobby\inarena.mcfunction", "mcfunction", 12, 0, 2, 12, 26
"c:\Users\FlowUP\AppData\Roaming\.minecraft\saves\CTF-1.21.10 v1.30\datapacks\Magic_FR\data\main\function\gui\display\in_lobby\inlobby_non_red.mcfunction", "mcfunction", 2, 0, 7, 12, 21
"c:\Users\FlowUP\AppData\Roaming\.minecraft\saves\CTF-1.21.10 v1.30\datapacks\Magic_FR\data\main\function\gui\display\in_lobby\inlobby_red.mcfunction", "mcfunction", 1, 0, 2, 1, 4
"c:\Users\FlowUP\AppData\Roaming\.minecraft\saves\CTF-1.21.10 v1.30\datapacks\Magic_FR\data\main\function\gui\display\in_lobby\refresh_gui.mcfunction", "mcfunction", 3, 0, 5, 1, 9
"c:\Users\FlowUP\AppData\Roaming\.minecraft\saves\CTF-1.21.10 v1.30\datapacks\Magic_FR\data\main\function\gui\display\in_lobby\setup_top_bar.mcfunction", "mcfunction", 9, 0, 7, 6, 22
"c:\Users\FlowUP\AppData\Roaming\.minecraft\saves\CTF-1.21.10 v1.30\datapacks\Magic_FR\data\main\function\gui\display\inarena.mcfunction", "mcfunction", -12, 0, -2, -12, -26
"c:\Users\FlowUP\AppData\Roaming\.minecraft\saves\CTF-1.21.10 v1.30\datapacks\Magic_FR\data\main\function\gui\display\ingame.mcfunction", "mcfunction", -12, 0, -2, -12, -26
"c:\Users\FlowUP\AppData\Roaming\.minecraft\saves\CTF-1.21.10 v1.30\datapacks\Magic_FR\data\main\function\gui\display\inlobby.mcfunction", "mcfunction", -1, 0, -2, -1, -4
"c:\Users\FlowUP\AppData\Roaming\.minecraft\saves\CTF-1.21.10 v1.30\datapacks\Magic_FR\data\main\function\gui\display\refresh_gui.mcfunction", "mcfunction", 4, 0, 6, 4, 14
"c:\Users\FlowUP\AppData\Roaming\.minecraft\saves\CTF-1.21.10 v1.30\datapacks\Magic_FR\data\main\function\gui\scoreboard_test.mcfunction", "mcfunction", 1, 0, 2, 1, 4
"c:\Users\FlowUP\AppData\Roaming\.minecraft\saves\CTF-1.21.10 v1.30\datapacks\Magic_FR\data\main\function\gui\setup_empty_storage.mcfunction", "mcfunction", 36, 0, 2, 3, 41
"c:\Users\FlowUP\AppData\Roaming\.minecraft\saves\CTF-1.21.10 v1.30\datapacks\Magic_FR\data\main\function\gui\setup_full_storage.mcfunction", "mcfunction", 24, 0, 2, 2, 28
"c:\Users\FlowUP\AppData\Roaming\.minecraft\saves\CTF-1.21.10 v1.30\datapacks\Magic_FR\data\main\function\gui\temp_setup.mcfunction", "mcfunction", 48, 0, 0, 7, 55
"c:\Users\FlowUP\AppData\Roaming\.minecraft\saves\CTF-1.21.10 v1.30\datapacks\Magic_FR\data\main\function\gui\test_gui.mcfunction", "mcfunction", 14, 0, 5, 19, 38
"c:\Users\FlowUP\AppData\Roaming\.minecraft\saves\CTF-1.21.10 v1.30\datapacks\Magic_FR\data\main\function\items_positions\determine_spell_order.mcfunction", "mcfunction", 1, 0, 1, 1, 3
"c:\Users\FlowUP\AppData\Roaming\.minecraft\saves\CTF-1.21.10 v1.30\datapacks\Magic_FR\data\main\function\items_positions\item_save_system.mcfunction", "mcfunction", 0, 0, 0, 1, 1
"c:\Users\FlowUP\AppData\Roaming\.minecraft\saves\CTF-1.21.10 v1.30\datapacks\Magic_FR\data\main\function\launch_arena\all_ready.mcfunction", "mcfunction", -4, 0, 5, 5, 6
"c:\Users\FlowUP\AppData\Roaming\.minecraft\saves\CTF-1.21.10 v1.30\datapacks\Magic_FR\data\main\function\launch_arena\countdown\animation_down.mcfunction", "mcfunction", 1, 0, 1, 1, 3
"c:\Users\FlowUP\AppData\Roaming\.minecraft\saves\CTF-1.21.10 v1.30\datapacks\Magic_FR\data\main\function\launch_arena\countdown\animation_up.mcfunction", "mcfunction", 1, 0, 1, 1, 3
"c:\Users\FlowUP\AppData\Roaming\.minecraft\saves\CTF-1.21.10 v1.30\datapacks\Magic_FR\data\main\function\launch_arena\countdown\spawn_timer.mcfunction", "mcfunction", 5, 0, 3, 2, 10
"c:\Users\FlowUP\AppData\Roaming\.minecraft\saves\CTF-1.21.10 v1.30\datapacks\Magic_FR\data\main\function\launch_arena\countdown\start_countdown.mcfunction", "mcfunction", 2, 0, 3, 2, 7
"c:\Users\FlowUP\AppData\Roaming\.minecraft\saves\CTF-1.21.10 v1.30\datapacks\Magic_FR\data\main\function\launch_arena\countdown\timer1.mcfunction", "mcfunction", 8, 0, 5, 5, 18
"c:\Users\FlowUP\AppData\Roaming\.minecraft\saves\CTF-1.21.10 v1.30\datapacks\Magic_FR\data\main\function\launch_arena\countdown\timer2.mcfunction", "mcfunction", 5, 0, 4, 3, 12
"c:\Users\FlowUP\AppData\Roaming\.minecraft\saves\CTF-1.21.10 v1.30\datapacks\Magic_FR\data\main\function\launch_arena\countdown\timer3.mcfunction", "mcfunction", 5, 0, 4, 5, 14
"c:\Users\FlowUP\AppData\Roaming\.minecraft\saves\CTF-1.21.10 v1.30\datapacks\Magic_FR\data\main\function\launch_arena\countdown\timer_end.mcfunction", "mcfunction", 19, 0, 4, 7, 30
"c:\Users\FlowUP\AppData\Roaming\.minecraft\saves\CTF-1.21.10 v1.30\datapacks\Magic_FR\data\main\function\launch_arena\launch_map_candyworld.mcfunction", "mcfunction", -15, 0, -12, -1, -28
"c:\Users\FlowUP\AppData\Roaming\.minecraft\saves\CTF-1.21.10 v1.30\datapacks\Magic_FR\data\main\function\launch_arena\launch_map_factory.mcfunction", "mcfunction", -15, 0, -12, -1, -28
"c:\Users\FlowUP\AppData\Roaming\.minecraft\saves\CTF-1.21.10 v1.30\datapacks\Magic_FR\data\main\function\launch_arena\launch_map_graveyard.mcfunction", "mcfunction", -15, 0, -11, 2, -24
"c:\Users\FlowUP\AppData\Roaming\.minecraft\saves\CTF-1.21.10 v1.30\datapacks\Magic_FR\data\main\function\launch_arena\launch_map_pirate.mcfunction", "mcfunction", -15, 0, -12, -1, -28
"c:\Users\FlowUP\AppData\Roaming\.minecraft\saves\CTF-1.21.10 v1.30\datapacks\Magic_FR\data\main\function\launch_arena\launch_map_ruin.mcfunction", "mcfunction", -15, 0, -12, -1, -28
"c:\Users\FlowUP\AppData\Roaming\.minecraft\saves\CTF-1.21.10 v1.30\datapacks\Magic_FR\data\main\function\launch_arena\launch_map_volcano.mcfunction", "mcfunction", -15, 0, -12, -1, -28
"c:\Users\FlowUP\AppData\Roaming\.minecraft\saves\CTF-1.21.10 v1.30\datapacks\Magic_FR\data\main\function\launch_arena\setspawn_and_tp\candyworld.mcfunction", "mcfunction", 15, 0, 15, 3, 33
"c:\Users\FlowUP\AppData\Roaming\.minecraft\saves\CTF-1.21.10 v1.30\datapacks\Magic_FR\data\main\function\launch_arena\setspawn_and_tp\factory.mcfunction", "mcfunction", 15, 0, 15, 2, 32
"c:\Users\FlowUP\AppData\Roaming\.minecraft\saves\CTF-1.21.10 v1.30\datapacks\Magic_FR\data\main\function\launch_arena\setspawn_and_tp\graveyard.mcfunction", "mcfunction", 15, 0, 15, 2, 32
"c:\Users\FlowUP\AppData\Roaming\.minecraft\saves\CTF-1.21.10 v1.30\datapacks\Magic_FR\data\main\function\launch_arena\setspawn_and_tp\pirate.mcfunction", "mcfunction", 15, 0, 15, 4, 34
"c:\Users\FlowUP\AppData\Roaming\.minecraft\saves\CTF-1.21.10 v1.30\datapacks\Magic_FR\data\main\function\launch_arena\setspawn_and_tp\ruin.mcfunction", "mcfunction", 15, 0, 15, 3, 33
"c:\Users\FlowUP\AppData\Roaming\.minecraft\saves\CTF-1.21.10 v1.30\datapacks\Magic_FR\data\main\function\launch_arena\setspawn_and_tp\volcano.mcfunction", "mcfunction", 15, 0, 15, 3, 33
"c:\Users\FlowUP\AppData\Roaming\.minecraft\saves\CTF-1.21.10 v1.30\datapacks\Magic_FR\data\main\function\launch_arena\setup_bossbar.mcfunction", "mcfunction", -13, 0, 0, -3, -16
"c:\Users\FlowUP\AppData\Roaming\.minecraft\saves\CTF-1.21.10 v1.30\datapacks\Magic_FR\data\main\function\launch_arena\timer1.mcfunction", "mcfunction", -6, 0, -2, -2, -10
"c:\Users\FlowUP\AppData\Roaming\.minecraft\saves\CTF-1.21.10 v1.30\datapacks\Magic_FR\data\main\function\launch_arena\timer2.mcfunction", "mcfunction", -2, 0, -1, 0, -3
"c:\Users\FlowUP\AppData\Roaming\.minecraft\saves\CTF-1.21.10 v1.30\datapacks\Magic_FR\data\main\function\launch_arena\timer3.mcfunction", "mcfunction", -2, 0, -1, 0, -3
"c:\Users\FlowUP\AppData\Roaming\.minecraft\saves\CTF-1.21.10 v1.30\datapacks\Magic_FR\data\main\function\launch_arena\timer_end.mcfunction", "mcfunction", -20, 0, -4, -4, -28
"c:\Users\FlowUP\AppData\Roaming\.minecraft\saves\CTF-1.21.10 v1.30\datapacks\Magic_FR\data\main\function\loop.mcfunction", "mcfunction", 6, 0, 5, 3, 14
"c:\Users\FlowUP\AppData\Roaming\.minecraft\saves\CTF-1.21.10 v1.30\datapacks\Magic_FR\data\main\function\map_randomizer\predefined_map\predefined_map.mcfunction", "mcfunction", 12, 0, 9, 6, 27
"c:\Users\FlowUP\AppData\Roaming\.minecraft\saves\CTF-1.21.10 v1.30\datapacks\Magic_FR\data\main\function\map_randomizer\predefined_map\randomize_map1.mcfunction", "mcfunction", 8, 0, 9, 4, 21
"c:\Users\FlowUP\AppData\Roaming\.minecraft\saves\CTF-1.21.10 v1.30\datapacks\Magic_FR\data\main\function\map_randomizer\predefined_map\randomize_map2.mcfunction", "mcfunction", 8, 0, 9, 4, 21
"c:\Users\FlowUP\AppData\Roaming\.minecraft\saves\CTF-1.21.10 v1.30\datapacks\Magic_FR\data\main\function\map_randomizer\predefined_map\randomize_map3.mcfunction", "mcfunction", 8, 0, 9, 4, 21
"c:\Users\FlowUP\AppData\Roaming\.minecraft\saves\CTF-1.21.10 v1.30\datapacks\Magic_FR\data\main\function\map_randomizer\predefined_map\randomize_map4.mcfunction", "mcfunction", 8, 0, 9, 4, 21
"c:\Users\FlowUP\AppData\Roaming\.minecraft\saves\CTF-1.21.10 v1.30\datapacks\Magic_FR\data\main\function\reconnect\leave_arena.mcfunction", "mcfunction", 4, 0, 3, 5, 12
"c:\Users\FlowUP\AppData\Roaming\.minecraft\saves\CTF-1.21.10 v1.30\datapacks\Magic_FR\data\main\function\reconnect\put_back_in_lobby.mcfunction", "mcfunction", -30, 0, 3, 0, -27
"c:\Users\FlowUP\AppData\Roaming\.minecraft\saves\CTF-1.21.10 v1.30\datapacks\Magic_FR\data\main\function\reconnect\reconnect_in_shop.mcfunction", "mcfunction", 78, 0, 15, 21, 114
"c:\Users\FlowUP\AppData\Roaming\.minecraft\saves\CTF-1.21.10 v1.30\datapacks\Magic_FR\data\main\function\reconnect\someone_joined_during_match.mcfunction", "mcfunction", 11, 0, 0, 2, 13
"c:\Users\FlowUP\AppData\Roaming\.minecraft\saves\CTF-1.21.10 v1.30\datapacks\Magic_FR\data\main\function\reconnect\someone_reconnected.mcfunction", "mcfunction", 7, 0, 8, 3, 18
"c:\Users\FlowUP\AppData\Roaming\.minecraft\saves\CTF-1.21.10 v1.30\datapacks\Magic_FR\data\main\function\reset\inisialisation.mcfunction", "mcfunction", 6, 0, 7, 1, 14
"c:\Users\FlowUP\AppData\Roaming\.minecraft\saves\CTF-1.21.10 v1.30\datapacks\Magic_FR\data\main\function\reset\reset_arena.mcfunction", "mcfunction", 4, 0, 2, 2, 8
"c:\Users\FlowUP\AppData\Roaming\.minecraft\saves\CTF-1.21.10 v1.30\datapacks\Magic_FR\data\main\function\reset\reset_map\reset_map_graveyard.mcfunction", "mcfunction", 0, 0, 1, 0, 1
"c:\Users\FlowUP\AppData\Roaming\.minecraft\saves\CTF-1.21.10 v1.30\datapacks\Magic_FR\data\main\function\reset\resetclass.mcfunction", "mcfunction", 1, 0, 0, 1, 2
"c:\Users\FlowUP\AppData\Roaming\.minecraft\saves\CTF-1.21.10 v1.30\datapacks\Magic_FR\data\main\function\reset\resetframeroom.mcfunction", "mcfunction", 0, 0, 0, -1, -1
"c:\Users\FlowUP\AppData\Roaming\.minecraft\saves\CTF-1.21.10 v1.30\datapacks\Magic_FR\data\main\function\reset\resetspells\generic.mcfunction", "mcfunction", 0, 0, 0, 1, 1
"c:\Users\FlowUP\AppData\Roaming\.minecraft\saves\CTF-1.21.10 v1.30\datapacks\Magic_FR\data\main\function\reset\resetspells\player1.mcfunction", "mcfunction", -6, 0, 1, 2, -3
"c:\Users\FlowUP\AppData\Roaming\.minecraft\saves\CTF-1.21.10 v1.30\datapacks\Magic_FR\data\main\function\reset\resetspells\player2.mcfunction", "mcfunction", -6, 0, 1, 1, -4
"c:\Users\FlowUP\AppData\Roaming\.minecraft\saves\CTF-1.21.10 v1.30\datapacks\Magic_FR\data\main\function\reset\setup_stuff.mcfunction", "mcfunction", 6, 0, 3, 2, 11
"c:\Users\FlowUP\AppData\Roaming\.minecraft\saves\CTF-1.21.10 v1.30\datapacks\Magic_FR\data\main\function\reset\setupbossbar.mcfunction", "mcfunction", -6, 0, 0, -1, -7
