"filename", "language", "mcfunction", "JSON", "comment", "blank", "total"
"c:\Users\FlowUP\AppData\Roaming\.minecraft\saves\CTF-1.21.10 v1.29 - fleche explo\datapacks\Magic_FR\data\ctf\function\killfeed\message_display.mcfunction", "mcfunction", 14, 0, 1, 3, 18
"c:\Users\FlowUP\AppData\Roaming\.minecraft\saves\CTF-1.21.10 v1.29 - fleche explo\datapacks\Magic_FR\data\ctf\function\killfeed\not_another_entity\_determine_how_died.mcfunction", "mcfunction", 6, 0, 3, 3, 12
"c:\Users\FlowUP\AppData\Roaming\.minecraft\saves\CTF-1.21.10 v1.29 - fleche explo\datapacks\Magic_FR\data\ctf\function\killfeed\not_another_entity\_environement.mcfunction", "mcfunction", 12, 0, 2, 3, 17
"c:\Users\FlowUP\AppData\Roaming\.minecraft\saves\CTF-1.21.10 v1.29 - fleche explo\datapacks\Magic_FR\data\ctf\function\killfeed\not_another_entity\_get_exploded.mcfunction", "mcfunction", 24, 0, 4, 2, 30
"c:\Users\FlowUP\AppData\Roaming\.minecraft\saves\CTF-1.21.10 v1.29 - fleche explo\datapacks\Magic_FR\data\ctf\function\killfeed\not_another_entity\_killed_by_ally.mcfunction", "mcfunction", 24, 0, 3, 2, 29
"c:\Users\FlowUP\AppData\Roaming\.minecraft\saves\CTF-1.21.10 v1.29 - fleche explo\datapacks\Magic_FR\data\ctf\function\killfeed\not_another_entity\_killed_itself.mcfunction", "mcfunction", 12, 0, 2, 4, 18
"c:\Users\FlowUP\AppData\Roaming\.minecraft\saves\CTF-1.21.10 v1.29 - fleche explo\datapacks\Magic_FR\data\ctf\function\killfeed\not_another_entity\killed_by_ally\player1.mcfunction", "mcfunction", 12, 0, 2, 1, 15
"c:\Users\FlowUP\AppData\Roaming\.minecraft\saves\CTF-1.21.10 v1.29 - fleche explo\datapacks\Magic_FR\data\ctf\function\killfeed\not_another_entity\killed_by_ally\player10.mcfunction", "mcfunction", 12, 0, 2, 1, 15
"c:\Users\FlowUP\AppData\Roaming\.minecraft\saves\CTF-1.21.10 v1.29 - fleche explo\datapacks\Magic_FR\data\ctf\function\killfeed\not_another_entity\killed_by_ally\player11.mcfunction", "mcfunction", 12, 0, 2, 1, 15
"c:\Users\FlowUP\AppData\Roaming\.minecraft\saves\CTF-1.21.10 v1.29 - fleche explo\datapacks\Magic_FR\data\ctf\function\killfeed\not_another_entity\killed_by_ally\player12.mcfunction", "mcfunction", 12, 0, 2, 1, 15
"c:\Users\FlowUP\AppData\Roaming\.minecraft\saves\CTF-1.21.10 v1.29 - fleche explo\datapacks\Magic_FR\data\ctf\function\killfeed\not_another_entity\killed_by_ally\player2.mcfunction", "mcfunction", 12, 0, 2, 1, 15
"c:\Users\FlowUP\AppData\Roaming\.minecraft\saves\CTF-1.21.10 v1.29 - fleche explo\datapacks\Magic_FR\data\ctf\function\killfeed\not_another_entity\killed_by_ally\player3.mcfunction", "mcfunction", 12, 0, 2, 1, 15
"c:\Users\FlowUP\AppData\Roaming\.minecraft\saves\CTF-1.21.10 v1.29 - fleche explo\datapacks\Magic_FR\data\ctf\function\killfeed\not_another_entity\killed_by_ally\player4.mcfunction", "mcfunction", 12, 0, 2, 1, 15
"c:\Users\FlowUP\AppData\Roaming\.minecraft\saves\CTF-1.21.10 v1.29 - fleche explo\datapacks\Magic_FR\data\ctf\function\killfeed\not_another_entity\killed_by_ally\player5.mcfunction", "mcfunction", 12, 0, 2, 1, 15
"c:\Users\FlowUP\AppData\Roaming\.minecraft\saves\CTF-1.21.10 v1.29 - fleche explo\datapacks\Magic_FR\data\ctf\function\killfeed\not_another_entity\killed_by_ally\player6.mcfunction", "mcfunction", 12, 0, 2, 1, 15
"c:\Users\FlowUP\AppData\Roaming\.minecraft\saves\CTF-1.21.10 v1.29 - fleche explo\datapacks\Magic_FR\data\ctf\function\killfeed\not_another_entity\killed_by_ally\player7.mcfunction", "mcfunction", 12, 0, 2, 1, 15
"c:\Users\FlowUP\AppData\Roaming\.minecraft\saves\CTF-1.21.10 v1.29 - fleche explo\datapacks\Magic_FR\data\ctf\function\killfeed\not_another_entity\killed_by_ally\player8.mcfunction", "mcfunction", 12, 0, 2, 1, 15
"c:\Users\FlowUP\AppData\Roaming\.minecraft\saves\CTF-1.21.10 v1.29 - fleche explo\datapacks\Magic_FR\data\ctf\function\killfeed\not_another_entity\killed_by_ally\player9.mcfunction", "mcfunction", 12, 0, 2, 1, 15
"c:\Users\FlowUP\AppData\Roaming\.minecraft\saves\CTF-1.21.10 v1.29 - fleche explo\datapacks\Magic_FR\data\ctf\function\killfeed\save_player_names.mcfunction", "mcfunction", 28, 0, 13, 14, 55
"c:\Users\FlowUP\AppData\Roaming\.minecraft\saves\CTF-1.21.10 v1.29 - fleche explo\datapacks\Magic_FR\data\ctf\function\load.mcfunction", "mcfunction", 0, 0, 4, 1, 5
"c:\Users\FlowUP\AppData\Roaming\.minecraft\saves\CTF-1.21.10 v1.29 - fleche explo\datapacks\Magic_FR\data\ctf\function\loop.mcfunction", "mcfunction", 56, 0, 67, 62, 185
"c:\Users\FlowUP\AppData\Roaming\.minecraft\saves\CTF-1.21.10 v1.29 - fleche explo\datapacks\Magic_FR\data\ctf\function\maps_systems\candyworld\effect_in_water.mcfunction", "mcfunction", 3, 0, 2, 2, 7
"c:\Users\FlowUP\AppData\Roaming\.minecraft\saves\CTF-1.21.10 v1.29 - fleche explo\datapacks\Magic_FR\data\ctf\function\maps_systems\candyworld\gingerbread\blue\feet_kick\feet_kick.mcfunction", "mcfunction", 9, 0, 5, 6, 20
"c:\Users\FlowUP\AppData\Roaming\.minecraft\saves\CTF-1.21.10 v1.29 - fleche explo\datapacks\Magic_FR\data\ctf\function\maps_systems\candyworld\gingerbread\blue\feet_kick\kick_travel_timer.mcfunction", "mcfunction", 3, 0, 2, 1, 6
"c:\Users\FlowUP\AppData\Roaming\.minecraft\saves\CTF-1.21.10 v1.29 - fleche explo\datapacks\Magic_FR\data\ctf\function\maps_systems\candyworld\gingerbread\blue\non_ready\cooldown.mcfunction", "mcfunction", 16, 0, 1, 3, 20
"c:\Users\FlowUP\AppData\Roaming\.minecraft\saves\CTF-1.21.10 v1.29 - fleche explo\datapacks\Magic_FR\data\ctf\function\maps_systems\candyworld\gingerbread\blue\non_ready\gingerbread_non_ready_loop.mcfunction", "mcfunction", 2, 0, 1, 1, 4
"c:\Users\FlowUP\AppData\Roaming\.minecraft\saves\CTF-1.21.10 v1.29 - fleche explo\datapacks\Magic_FR\data\ctf\function\maps_systems\candyworld\gingerbread\blue\non_ready\launch_cooldown.mcfunction", "mcfunction", 7, 0, 4, 3, 14
"c:\Users\FlowUP\AppData\Roaming\.minecraft\saves\CTF-1.21.10 v1.29 - fleche explo\datapacks\Magic_FR\data\ctf\function\maps_systems\candyworld\gingerbread\blue\ready\cooldown_ready.mcfunction", "mcfunction", 6, 0, 2, 2, 10
"c:\Users\FlowUP\AppData\Roaming\.minecraft\saves\CTF-1.21.10 v1.29 - fleche explo\datapacks\Magic_FR\data\ctf\function\maps_systems\candyworld\gingerbread\blue\ready\gingerbread_ready_loop.mcfunction", "mcfunction", 4, 0, 5, 1, 10
"c:\Users\FlowUP\AppData\Roaming\.minecraft\saves\CTF-1.21.10 v1.29 - fleche explo\datapacks\Magic_FR\data\ctf\function\maps_systems\candyworld\gingerbread\blue\ready\particle_area.mcfunction", "mcfunction", 4, 0, 1, 1, 6
"c:\Users\FlowUP\AppData\Roaming\.minecraft\saves\CTF-1.21.10 v1.29 - fleche explo\datapacks\Magic_FR\data\ctf\function\maps_systems\candyworld\gingerbread\blue\ready\timer_before_kick\enter_area.mcfunction", "mcfunction", 14, 0, 1, 2, 17
"c:\Users\FlowUP\AppData\Roaming\.minecraft\saves\CTF-1.21.10 v1.29 - fleche explo\datapacks\Magic_FR\data\ctf\function\maps_systems\candyworld\gingerbread\blue\ready\timer_before_kick\enter_area_players\player1.mcfunction", "mcfunction", 2, 0, 1, 1, 4
"c:\Users\FlowUP\AppData\Roaming\.minecraft\saves\CTF-1.21.10 v1.29 - fleche explo\datapacks\Magic_FR\data\ctf\function\maps_systems\candyworld\gingerbread\blue\ready\timer_before_kick\enter_area_players\player10.mcfunction", "mcfunction", 2, 0, 1, 1, 4
"c:\Users\FlowUP\AppData\Roaming\.minecraft\saves\CTF-1.21.10 v1.29 - fleche explo\datapacks\Magic_FR\data\ctf\function\maps_systems\candyworld\gingerbread\blue\ready\timer_before_kick\enter_area_players\player11.mcfunction", "mcfunction", 2, 0, 1, 1, 4
"c:\Users\FlowUP\AppData\Roaming\.minecraft\saves\CTF-1.21.10 v1.29 - fleche explo\datapacks\Magic_FR\data\ctf\function\maps_systems\candyworld\gingerbread\blue\ready\timer_before_kick\enter_area_players\player12.mcfunction", "mcfunction", 2, 0, 1, 1, 4
"c:\Users\FlowUP\AppData\Roaming\.minecraft\saves\CTF-1.21.10 v1.29 - fleche explo\datapacks\Magic_FR\data\ctf\function\maps_systems\candyworld\gingerbread\blue\ready\timer_before_kick\enter_area_players\player2.mcfunction", "mcfunction", 2, 0, 1, 1, 4
"c:\Users\FlowUP\AppData\Roaming\.minecraft\saves\CTF-1.21.10 v1.29 - fleche explo\datapacks\Magic_FR\data\ctf\function\maps_systems\candyworld\gingerbread\blue\ready\timer_before_kick\enter_area_players\player3.mcfunction", "mcfunction", 2, 0, 1, 1, 4
"c:\Users\FlowUP\AppData\Roaming\.minecraft\saves\CTF-1.21.10 v1.29 - fleche explo\datapacks\Magic_FR\data\ctf\function\maps_systems\candyworld\gingerbread\blue\ready\timer_before_kick\enter_area_players\player4.mcfunction", "mcfunction", 2, 0, 1, 1, 4
